Date,Close
2023-08-17,5.44
2023-08-18,5.45
2023-08-19,
2023-08-20,
2023-08-21,5.33
2023-08-22,5.15
2023-08-23,5.13
2023-08-24,5.06
2023-08-25,4.96
2023-08-26,
2023-08-27,
2023-08-28,5.0
2023-08-29,5.04
2023-08-30,5.04
2023-08-31,5.25
2023-09-01,5.25
2023-09-02,
2023-09-03,
2023-09-04,
2023-09-05,4.9
2023-09-06,4.89
2023-09-07,4.92
2023-09-08,4.75
2023-09-09,
2023-09-10,
2023-09-11,4.61
2023-09-12,4.7
2023-09-13,4.55
2023-09-14,4.68
2023-09-15,4.63
2023-09-16,
2023-09-17,
2023-09-18,4.46
2023-09-19,4.5
2023-09-20,4.38
2023-09-21,4.3
2023-09-22,4.19
2023-09-23,
2023-09-24,
2023-09-25,3.92
2023-09-26,3.79
2023-09-27,3.57
2023-09-28,3.6
2023-09-29,3.96
2023-09-30,
2023-10-01,
2023-10-02,3.84
2023-10-03,3.76
2023-10-04,3.82
2023-10-05,3.77
2023-10-06,3.84
2023-10-07,
2023-10-08,
2023-10-09,3.79
2023-10-10,3.92
2023-10-11,3.98
2023-10-12,3.88
2023-10-13,3.96
2023-10-14,
2023-10-15,
2023-10-16,4.17
2023-10-17,4.45
2023-10-18,4.38
2023-10-19,4.44
2023-10-20,4.39
2023-10-21,
2023-10-22,
2023-10-23,4.33
2023-10-24,4.33
2023-10-25,4.31
2023-10-26,4.32
2023-10-27,4.17
2023-10-28,
2023-10-29,
2023-10-30,4.18
2023-10-31,4.19
2023-11-01,4.11
2023-11-02,4.38
2023-11-03,4.48
2023-11-04,
2023-11-05,
2023-11-06,4.42
2023-11-07,4.41
2023-11-08,4.22
2023-11-09,4.0
2023-11-10,4.02
2023-11-11,
2023-11-12,
2023-11-13,3.76
2023-11-14,4.16
2023-11-15,4.37
2023-11-16,4.17
2023-11-17,4.1
2023-11-18,
2023-11-19,
2023-11-20,4.0
2023-11-21,3.91
2023-11-22,3.78
2023-11-23,
2023-11-24,3.77
2023-11-25,
2023-11-26,
2023-11-27,3.67
2023-11-28,3.86
2023-11-29,3.71
2023-11-30,3.64
2023-12-01,3.95
2023-12-02,
2023-12-03,
2023-12-04,3.91
2023-12-05,3.77
2023-12-06,3.72
2023-12-07,3.9
2023-12-08,3.86
2023-12-09,
2023-12-10,
2023-12-11,3.87
2023-12-12,3.79
2023-12-13,4.01
2023-12-14,4.21
2023-12-15,4.09
2023-12-16,
2023-12-17,
2023-12-18,4.0
2023-12-19,4.13
2023-12-20,3.94
2023-12-21,4.17
2023-12-22,4.23
2023-12-23,
2023-12-24,
2023-12-25,
2023-12-26,4.45
2023-12-27,4.44
2023-12-28,4.44
2023-12-29,4.46
2023-12-30,
2023-12-31,
2024-01-01,
2024-01-02,4.47
2024-01-03,4.2
2024-01-04,4.24
2024-01-05,4.04
2024-01-06,
2024-01-07,
2024-01-08,4.24
2024-01-09,4.26
2024-01-10,4.23
2024-01-11,4.19
2024-01-12,4.12
2024-01-13,
2024-01-14,
2024-01-15,
2024-01-16,4.04
2024-01-17,3.96
2024-01-18,3.96
2024-01-19,4.04
2024-01-20,
2024-01-21,
2024-01-22,4.13
2024-01-23,4.29
2024-01-24,4.29
2024-01-25,4.44
2024-01-26,4.58
2024-01-27,
2024-01-28,
2024-01-29,4.63
2024-01-30,4.62
2024-01-31,4.5
2024-02-01,4.74
2024-02-02,4.76
2024-02-03,
2024-02-04,
2024-02-05,4.43
2024-02-06,4.5
2024-02-07,4.4
2024-02-08,4.56
2024-02-09,4.6
2024-02-10,
2024-02-11,
2024-02-12,4.86
2024-02-13,4.52
2024-02-14,4.72
2024-02-15,4.34
2024-02-16,4.28
2024-02-17,
2024-02-18,
2024-02-19,
2024-02-20,4.54
2024-02-21,4.58
2024-02-22,4.64
2024-02-23,4.81
2024-02-24,
2024-02-25,
2024-02-26,4.86
2024-02-27,5.14
2024-02-28,5.23
2024-02-29,5.4
2024-03-01,5.45
2024-03-02,
2024-03-03,
2024-03-04,5.41
2024-03-05,5.48
2024-03-06,5.47
2024-03-07,5.57
2024-03-08,5.59
2024-03-09,
2024-03-10,
2024-03-11,5.36
2024-03-12,5.27
2024-03-13,5.34
2024-03-14,5.32
2024-03-15,5.68
2024-03-16,
2024-03-17,
2024-03-18,5.63
2024-03-19,5.38
2024-03-20,5.44
2024-03-21,5.28
2024-03-22,5.12
2024-03-23,
2024-03-24,
2024-03-25,5.36
2024-03-26,5.36
2024-03-27,5.6
2024-03-28,5.8
2024-03-29,
2024-03-30,
2024-03-31,
2024-04-01,5.74
2024-04-02,5.12
2024-04-03,5.17
2024-04-04,4.97
2024-04-05,5.13
2024-04-06,
2024-04-07,
2024-04-08,5.12
2024-04-09,5.16
2024-04-10,5.02
2024-04-11,5.06
2024-04-12,4.85
2024-04-13,
2024-04-14,
2024-04-15,4.69
2024-04-16,4.68
2024-04-17,4.71
2024-04-18,4.73
2024-04-19,4.65
2024-04-20,
2024-04-21,
2024-04-22,4.55
2024-04-23,4.9
2024-04-24,4.86
2024-04-25,4.47
2024-04-26,4.48
2024-04-27,
2024-04-28,
2024-04-29,4.52
2024-04-30,4.56
2024-05-01,4.55
2024-05-02,4.67
2024-05-03,4.44
2024-05-04,
2024-05-05,
2024-05-06,4.48
2024-05-07,4.49
2024-05-08,4.46
2024-05-09,4.68
2024-05-10,4.96
2024-05-11,
2024-05-12,
2024-05-13,4.94
2024-05-14,4.95
2024-05-15,4.95
2024-05-16,5.12
2024-05-17,5.03
2024-05-18,
2024-05-19,
2024-05-20,4.84
2024-05-21,4.99
2024-05-22,4.94
2024-05-23,4.94
2024-05-24,5.12
2024-05-25,
2024-05-26,
2024-05-27,
2024-05-28,4.78
2024-05-29,4.81
2024-05-30,4.88
2024-05-31,5.12
2024-06-01,
2024-06-02,
2024-06-03,5.16
2024-06-04,5.05
2024-06-05,5.3
2024-06-06,5.25
2024-06-07,5.18
2024-06-08,
2024-06-09,
2024-06-10,5.12
2024-06-11,5.15
2024-06-12,5.06
2024-06-13,4.94
2024-06-14,4.99
2024-06-15,
2024-06-16,
2024-06-17,5.03
2024-06-18,4.98
2024-06-19,
2024-06-20,4.66
2024-06-21,4.96
2024-06-22,
2024-06-23,
2024-06-24,5.17
2024-06-25,4.95
2024-06-26,4.82
2024-06-27,4.84
2024-06-28,4.93
2024-06-29,
2024-06-30,
2024-07-01,4.85
2024-07-02,4.8
2024-07-03,4.78
2024-07-04,
2024-07-05,4.76
2024-07-06,
2024-07-07,
2024-07-08,4.84
2024-07-09,4.66
2024-07-10,4.74
2024-07-11,5.13
2024-07-12,5.16
2024-07-13,
2024-07-14,
2024-07-15,5.04
2024-07-16,5.28
2024-07-17,5.49
2024-07-18,5.42
2024-07-19,5.4
2024-07-20,
2024-07-21,
2024-07-22,5.27
2024-07-23,5.36
2024-07-24,5.36
2024-07-25,5.67
2024-07-26,6.14
2024-07-27,
2024-07-28,
2024-07-29,6.02
2024-07-30,6.09
2024-07-31,5.94
2024-08-01,5.74
2024-08-02,5.39
2024-08-03,
2024-08-04,
2024-08-05,5.3
2024-08-06,5.36
2024-08-07,5.2
2024-08-08,6.14
2024-08-09,6.09
2024-08-10,
2024-08-11,
2024-08-12,5.77
2024-08-13,6.05
2024-08-14,6.0
2024-08-15,6.38
2024-08-16,6.37
2024-08-17,
2024-08-18,
2024-08-19,6.36
2024-08-20,6.31
2024-08-21,6.26
2024-08-22,6.09
2024-08-23,6.31
2024-08-24,
2024-08-25,
2024-08-26,6.29
2024-08-27,6.65
2024-08-28,6.29
2024-08-29,6.38
2024-08-30,6.35
2024-08-31,
2024-09-01,
2024-09-02,
2024-09-03,6.34
2024-09-04,6.45
2024-09-05,6.38
2024-09-06,6.32
2024-09-07,
2024-09-08,
2024-09-09,6.17
2024-09-10,6.1
2024-09-11,6.19
2024-09-12,6.4
2024-09-13,6.76
2024-09-14,
2024-09-15,
2024-09-16,6.79
2024-09-17,6.8
2024-09-18,6.85
2024-09-19,6.95
2024-09-20,6.98
2024-09-21,
2024-09-22,
2024-09-23,6.7
2024-09-24,6.87
2024-09-25,6.9
2024-09-26,7.15
2024-09-27,7.28
2024-09-28,
2024-09-29,
2024-09-30,7.35
2024-10-01,7.23
2024-10-02,7.13
2024-10-03,6.91
2024-10-04,7.09
2024-10-05,
2024-10-06,
2024-10-07,7.19
2024-10-08,7.39
2024-10-09,7.34
2024-10-10,7.33
2024-10-11,7.24
2024-10-12,
2024-10-13,
2024-10-14,7.28
2024-10-15,7.37
2024-10-16,7.36
2024-10-17,7.47
2024-10-18,7.49
2024-10-19,
2024-10-20,
2024-10-21,7.18
2024-10-22,7.08
2024-10-23,6.84
2024-10-24,6.94
2024-10-25,6.95
2024-10-26,
2024-10-27,
2024-10-28,7.27
2024-10-29,7.26
2024-10-30,7.16
2024-10-31,6.95
2024-11-01,7.09
2024-11-02,
2024-11-03,
2024-11-04,7.12
2024-11-05,7.21
2024-11-06,7.1
2024-11-07,8.38
2024-11-08,8.0
2024-11-09,
2024-11-10,
2024-11-11,7.9
2024-11-12,7.98
2024-11-13,7.9
2024-11-14,7.89
2024-11-15,8.22
2024-11-16,
2024-11-17,
2024-11-18,8.26
2024-11-19,8.27
2024-11-20,8.46
2024-11-21,8.19
2024-11-22,8.54
2024-11-23,
2024-11-24,
2024-11-25,8.45
2024-11-26,8.84
2024-11-27,8.74
2024-11-28,
2024-11-29,8.7
2024-11-30,
2024-12-01,
2024-12-02,8.91
2024-12-03,8.67
2024-12-04,8.58
2024-12-05,8.61
2024-12-06,8.45
2024-12-07,
2024-12-08,
2024-12-09,8.37
2024-12-10,8.41
2024-12-11,8.66
2024-12-12,8.73
2024-12-13,8.71
2024-12-14,
2024-12-15,
2024-12-16,8.54
2024-12-17,8.5
2024-12-18,8.2
2024-12-19,8.1
2024-12-20,8.23
2024-12-21,
2024-12-22,
2024-12-23,8.22
2024-12-24,8.35
2024-12-25,
2024-12-26,8.39
2024-12-27,8.23
2024-12-28,
2024-12-29,
2024-12-30,8.12
2024-12-31,8.14
2025-01-01,
2025-01-02,8.03
2025-01-03,8.24
2025-01-04,
2025-01-05,
2025-01-06,8.29
2025-01-07,8.35
2025-01-08,8.31
2025-01-09,
2025-01-10,8.29
2025-01-11,
2025-01-12,
2025-01-13,8.2
2025-01-14,8.49
2025-01-15,8.54
2025-01-16,8.31
2025-01-17,8.29
2025-01-18,
2025-01-19,
2025-01-20,
2025-01-21,8.33
2025-01-22,8.41
2025-01-23,8.6
2025-01-24,8.35
2025-01-25,
2025-01-26,
2025-01-27,8.38
2025-01-28,8.32
2025-01-29,8.07
2025-01-30,8.48
2025-01-31,8.12
2025-02-01,
2025-02-02,
2025-02-03,7.9
2025-02-04,8.01
2025-02-05,8.04
2025-02-06,7.98
2025-02-07,7.54
2025-02-08,
2025-02-09,
2025-02-10,7.52
2025-02-11,7.53
2025-02-12,7.67
2025-02-13,6.25
2025-02-14,5.88
2025-02-15,
2025-02-16,
2025-02-17,
2025-02-18,6.11
2025-02-19,6.2
2025-02-20,6.16
2025-02-21,6.14
2025-02-22,
2025-02-23,
2025-02-24,6.11
2025-02-25,6.44
2025-02-26,6.44
2025-02-27,6.17
2025-02-28,6.03
2025-03-01,
2025-03-02,
2025-03-03,5.97
2025-03-04,5.87
2025-03-05,5.98
2025-03-06,5.84
2025-03-07,5.93
2025-03-08,
2025-03-09,
2025-03-10,5.85
2025-03-11,5.77
2025-03-12,5.79
2025-03-13,5.76
2025-03-14,5.87
2025-03-15,
2025-03-16,
2025-03-17,5.93
2025-03-18,5.91
2025-03-19,6.06
2025-03-20,6.01
2025-03-21,6.04
2025-03-22,
2025-03-23,
2025-03-24,6.04
2025-03-25,5.91
2025-03-26,5.9
2025-03-27,5.87
2025-03-28,5.77
2025-03-29,
2025-03-30,
2025-03-31,5.77
2025-04-01,5.73
2025-04-02,5.95
2025-04-03,4.92
2025-04-04,4.68
2025-04-05,
2025-04-06,
2025-04-07,4.51
2025-04-08,4.35
2025-04-09,4.86
2025-04-10,4.46
2025-04-11,4.4
2025-04-12,
2025-04-13,
2025-04-14,4.42
2025-04-15,4.44
2025-04-16,4.32
2025-04-17,4.4
2025-04-18,
2025-04-19,
2025-04-20,
2025-04-21,4.34
2025-04-22,4.48
2025-04-23,4.68
2025-04-24,4.82
2025-04-25,4.83
2025-04-26,
2025-04-27,
2025-04-28,4.85
2025-04-29,4.79
2025-04-30,4.59
2025-05-01,4.59
2025-05-02,4.76
2025-05-03,
2025-05-04,
2025-05-05,4.8
2025-05-06,4.77
2025-05-07,4.89
2025-05-08,5.09
2025-05-09,5.08
2025-05-10,
2025-05-11,
2025-05-12,5.32
2025-05-13,5.38
2025-05-14,5.21
2025-05-15,5.24
2025-05-16,5.34
2025-05-17,
2025-05-18,
2025-05-19,5.34
2025-05-20,5.35
2025-05-21,5.06
2025-05-22,5.04
2025-05-23,4.89
2025-05-24,
2025-05-25,
2025-05-26,
2025-05-27,5.13
2025-05-28,5.02
2025-05-29,4.99
2025-05-30,4.95
2025-05-31,
2025-06-01,
2025-06-02,4.82
2025-06-03,4.91
2025-06-04,4.91
2025-06-05,4.85
2025-06-06,5.0
2025-06-07,
2025-06-08,
2025-06-09,4.97
2025-06-10,4.98
2025-06-11,4.87
2025-06-12,4.78
2025-06-13,4.57
2025-06-14,
2025-06-15,
2025-06-16,4.69
2025-06-17,4.59
2025-06-18,4.43
2025-06-19,
2025-06-20,4.43
2025-06-21,
2025-06-22,
2025-06-23,4.47
2025-06-24,4.53
2025-06-25,4.5
2025-06-26,4.6
2025-06-27,4.61
2025-06-28,
2025-06-29,
2025-06-30,4.58
2025-07-01,4.66
2025-07-02,4.74
2025-07-03,4.74
2025-07-04,
2025-07-05,
2025-07-06,
2025-07-07,4.61
2025-07-08,4.66
2025-07-09,4.64
2025-07-10,4.73
2025-07-11,4.62
2025-07-12,
2025-07-13,
2025-07-14,4.53
2025-07-15,4.39
2025-07-16,4.42
2025-07-17,4.56
2025-07-18,4.51
2025-07-19,
2025-07-20,
2025-07-21,4.47
2025-07-22,4.65
2025-07-23,4.73
2025-07-24,4.58
2025-07-25,4.58
2025-07-26,
2025-07-27,
2025-07-28,4.5
2025-07-29,4.33
2025-07-30,4.11
2025-07-31,4.09
2025-08-01,4.07
2025-08-02,
2025-08-03,
2025-08-04,4.18
2025-08-05,4.21
2025-08-06,4.17
2025-08-07,4.65
2025-08-08,4.84
2025-08-09,
2025-08-10,
2025-08-11,4.83
2025-08-12,6.18
2025-08-13,6.41
2025-08-14,6.45
2025-08-15,6.43
2025-08-16,
